04-05-21;00:11;21;94;1;1;0
04-05-21;00:41;21;94;1;1;0
04-05-21;01:11;21;94;1;1;0
04-05-21;01:41;21;94;1;1;0
04-05-21;02:11;20;93;1;1;0
04-05-21;02:41;20;93;1;1;0
04-05-21;03:11;20;93;1;1;0
04-05-21;03:41;20;91;1;1;0
04-05-21;04:11;20;91;1;1;0
04-05-21;04:41;20;91;1;1;0
04-05-21;05:11;20;92;1;1;0
04-05-21;05:41;20;91;1;1;0
04-05-21;06:11;16;92;0;0;0
04-05-21;06:41;14;91;0;0;0
04-05-21;07:11;14;91;0;0;0
04-05-21;07:41;14;91;0;0;0
04-05-21;08:11;14;91;0;0;1
04-05-21;08:41;16;92;0;0;1
04-05-21;09:11;16;92;0;0;1
04-05-21;09:41;17;92;0;1;1
04-05-21;10:11;17;92;0;1;1
04-05-21;10:41;17;92;0;1;1
04-05-21;11:11;18;93;1;1;1
04-05-21;11:41;19;93;1;1;1
04-05-21;12:11;19;93;1;1;1
04-05-21;12:41;20;90;1;1;1
04-05-21;13:11;19;89;1;1;1
04-05-21;13:41;19;92;1;1;1
04-05-21;14:11;19;93;1;1;1
04-05-21;14:41;19;93;1;1;1
04-05-21;15:11;19;93;1;1;1
04-05-21;15:41;19;93;1;1;1
04-05-21;16:11;19;93;1;1;1
04-05-21;16:41;19;93;1;1;1
04-05-21;17:11;19;93;1;1;1
04-05-21;17:41;19;93;1;1;1
04-05-21;18:11;19;93;1;1;1
04-05-21;18:41;19;93;1;1;1
04-05-21;19:11;19;93;1;1;1
04-05-21;19:41;19;93;1;1;1
04-05-21;20:11;19;93;1;1;0
04-05-21;20:41;19;93;1;1;0
04-05-21;21:11;19;93;1;1;0
04-05-21;21:42;19;93;1;1;0
04-05-21;22:12;19;93;1;1;0
04-05-21;22:42;19;93;1;1;0
04-05-21;23:12;19;93;1;1;0
04-05-21;23:42;19;93;1;1;0
