26-04-21;00:29;22;82;1;1;0
26-04-21;00:59;22;82;1;1;0
26-04-21;01:29;22;82;1;1;0
26-04-21;01:59;21;83;1;1;0
26-04-21;02:30;20;72;1;1;0
26-04-21;03:00;17;83;1;1;0
26-04-21;03:30;16;87;1;1;0
26-04-21;04:00;16;88;1;1;0
26-04-21;04:30;15;90;1;1;0
26-04-21;05:00;15;89;1;1;0
26-04-21;05:30;15;85;1;1;0
26-04-21;06:00;15;91;0;1;0
26-04-21;06:30;14;90;0;1;0
26-04-21;07:00;0;0;0;0;0
26-04-21;07:31;0;0;0;0;0
26-04-21;08:01;14;90;0;0;1
26-04-21;08:31;15;86;0;0;1
26-04-21;09:01;17;82;0;0;1
26-04-21;09:31;18;84;0;0;1
26-04-21;10:01;19;83;0;0;1
26-04-21;10:31;20;78;0;0;1
26-04-21;11:01;21;74;0;0;1
26-04-21;11:31;21;70;0;0;1
26-04-21;12:01;22;70;0;0;1
26-04-21;12:31;22;64;0;0;1
26-04-21;13:01;22;61;0;0;1
26-04-21;13:31;29;41;0;0;1
26-04-21;14:01;24;50;0;0;1
26-04-21;14:31;24;53;0;0;1
26-04-21;15:01;24;50;0;0;1
26-04-21;15:31;24;56;0;0;1
26-04-21;16:01;24;55;0;0;1
26-04-21;16:31;24;53;0;0;1
26-04-21;17:01;24;55;0;0;1
26-04-21;17:31;24;56;0;0;1
26-04-21;18:01;24;60;0;0;1
26-04-21;18:31;24;62;0;0;1
26-04-21;19:01;24;64;1;1;1
26-04-21;19:31;23;64;1;1;1
26-04-21;20:01;23;65;1;1;0
26-04-21;20:31;23;68;1;1;0
26-04-21;21:01;23;69;1;1;0
26-04-21;21:31;23;72;1;1;0
26-04-21;22:02;22;72;1;1;0
26-04-21;22:32;22;74;1;1;0
26-04-21;23:02;22;74;1;1;0
26-04-21;23:32;21;72;1;1;0
