09-05-21;00:15;20;92;1;0;0
09-05-21;00:45;20;93;1;0;0
09-05-21;01:15;20;92;1;0;0
09-05-21;01:45;20;92;1;0;0
09-05-21;02:15;20;92;1;0;0
09-05-21;02:45;18;93;1;0;0
09-05-21;03:15;17;92;0;0;0
09-05-21;03:45;16;92;0;0;0
09-05-21;04:15;16;92;0;0;0
09-05-21;04:45;16;92;0;0;0
09-05-21;05:15;16;92;0;0;0
09-05-21;05:45;16;92;0;0;0
09-05-21;06:15;16;92;0;0;0
09-05-21;06:45;15;91;0;0;0
09-05-21;07:15;15;91;0;0;0
09-05-21;07:45;15;91;0;0;0
09-05-21;08:15;15;91;0;0;1
09-05-21;08:45;16;92;0;0;1
09-05-21;09:15;16;92;0;0;1
09-05-21;09:45;17;92;0;0;1
09-05-21;10:15;18;93;1;0;1
09-05-21;10:45;19;93;1;0;1
09-05-21;11:15;19;93;1;0;1
09-05-21;11:45;20;91;1;0;1
09-05-21;12:15;20;91;1;0;1
09-05-21;12:45;20;86;1;0;1
09-05-21;13:15;21;86;1;0;1
09-05-21;13:45;22;83;1;0;1
09-05-21;14:15;22;80;1;0;1
09-05-21;14:37;23;75;0;1;1
09-05-21;15:13;23;77;1;0;1
