22-04-21;03:25;17;5.;0;1;1
22-04-21;03:55;17;5.;0;1;1
22-04-21;04:26;17;5.;0;1;1
22-04-21;04:56;18;5.;0;1;1
22-04-21;05:26;19;5.;0;1;1
22-04-21;05:56;19;5.;0;0;0
22-04-21;06:26;19;5.;0;0;0
22-04-21;06:56;20;5.;0;0;0
22-04-21;07:26;20;5.;0;0;0
22-04-21;07:56;19;18;0;0;0
22-04-21;08:26;20;5.;0;0;1
22-04-21;08:56;19;5.;0;0;1
22-04-21;09:26;19;5.;0;0;1
22-04-21;09:56;19;17;0;0;1
22-04-21;10:26;20;5.;0;0;0
22-04-21;10:56;20;5.;0;0;0
22-04-21;11:26;20;5.;0;0;0
22-04-21;11:56;21;5.;0;0;0
22-04-21;12:26;21;27;0;0;0
22-04-21;12:56;21;5.;0;0;0
22-04-21;13:26;21;5.;0;0;0
22-04-21;13:56;21;5.;0;0;0
22-04-21;14:26;22;5.;0;0;0
22-04-21;14:56;22;5.;0;0;0
22-04-21;15:26;22;5.;0;0;0
22-04-21;15:56;22;5.;0;0;0
22-04-21;16:26;22;5.;0;0;0
22-04-21;16:56;22;5.;0;0;0
22-04-21;17:26;22;5.;0;0;0
22-04-21;17:56;22;5.;0;0;0
22-04-21;18:26;21;5.;0;0;0
