23-04-21;00:11;20;5.;0;0;0
23-04-21;00:41;20;5.;0;0;0
23-04-21;01:11;20;5.;0;0;0
23-04-21;01:41;20;5.;0;0;0
23-04-21;02:11;20;5.;0;0;0
23-04-21;02:41;20;5.;0;0;0
23-04-21;03:11;20;5.;0;0;0
23-04-21;03:16;20;5.;1;0;0
23-04-21;03:46;17;92;0;0;0
23-04-21;04:16;17;92;0;0;0
23-04-21;04:46;17;92;0;0;0
23-04-21;05:16;17;92;0;0;0
23-04-21;05:46;17;92;0;0;0
23-04-21;06:16;17;92;0;0;0
23-04-21;06:46;17;92;0;0;0
23-04-21;07:16;17;92;0;0;0
23-04-21;07:21;17;92;1;0;0
23-04-21;07:51;17;92;0;0;0
23-04-21;08:21;17;92;0;0;1
23-04-21;08:51;17;92;0;0;1
23-04-21;09:21;17;92;0;0;1
23-04-21;09:51;17;92;0;0;1
23-04-21;10:21;16;92;0;0;1
23-04-21;10:51;17;92;0;0;1
23-04-21;11:21;17;92;0;0;1
23-04-21;11:51;17;92;0;0;1
23-04-21;12:21;17;92;0;0;1
23-04-21;12:51;17;92;0;0;1
23-04-21;13:21;17;92;0;0;1
23-04-21;13:51;17;92;0;0;1
23-04-21;14:21;17;92;0;0;1
23-04-21;14:51;18;93;0;0;1
23-04-21;15:21;17;92;0;0;1
23-04-21;15:51;17;92;0;0;1
23-04-21;16:21;18;93;0;0;1
23-04-21;16:51;18;93;0;0;1
23-04-21;17:21;19;93;0;0;1
23-04-21;17:51;19;93;0;0;1
23-04-21;18:21;20;93;1;1;1
23-04-21;18:49;20;93;1;1;1
23-04-21;19:19;20;93;0;0;1
23-04-21;19:49;20;93;0;0;1
23-04-21;20:11;20;93;1;1;0
