03-05-21;00:10;19;93;1;1;0
03-05-21;00:40;20;93;1;1;0
03-05-21;01:10;20;93;1;1;0
03-05-21;01:40;20;93;1;1;0
03-05-21;02:10;20;93;1;1;0
03-05-21;02:40;20;93;1;1;0
03-05-21;03:10;20;93;1;1;0
03-05-21;03:40;20;93;1;1;0
03-05-21;04:10;19;93;1;1;0
03-05-21;04:40;19;93;1;1;0
03-05-21;05:10;15;91;1;1;0
03-05-21;05:40;14;91;1;1;0
03-05-21;06:10;14;91;1;1;0
03-05-21;06:40;14;91;1;1;0
03-05-21;07:10;14;91;1;1;0
03-05-21;07:40;14;91;1;1;0
03-05-21;08:10;14;91;1;0;1
03-05-21;08:40;14;91;0;0;1
03-05-21;09:10;15;91;0;0;1
03-05-21;09:40;15;91;0;0;1
03-05-21;10:10;16;92;0;0;1
03-05-21;10:40;17;92;0;1;1
03-05-21;11:10;17;92;0;1;1
03-05-21;11:40;18;93;1;1;1
03-05-21;12:10;19;93;1;1;1
03-05-21;12:40;19;92;1;1;1
03-05-21;13:10;19;91;1;1;1
03-05-21;13:40;22;85;1;1;1
03-05-21;14:10;21;82;1;1;1
03-05-21;14:40;22;79;1;1;1
03-05-21;15:10;22;80;1;1;1
03-05-21;15:40;21;81;1;1;1
03-05-21;16:10;22;83;1;1;1
03-05-21;16:40;21;82;1;1;1
03-05-21;17:10;21;81;1;1;1
03-05-21;17:40;21;83;1;1;1
03-05-21;18:10;20;84;1;1;1
03-05-21;18:41;20;91;1;1;1
03-05-21;19:11;20;93;1;1;1
03-05-21;19:41;20;93;1;1;1
03-05-21;20:11;20;93;1;1;0
03-05-21;20:41;20;93;1;1;0
03-05-21;21:11;20;93;1;1;0
03-05-21;21:41;20;93;1;1;0
03-05-21;22:11;20;93;1;1;0
03-05-21;22:41;20;93;1;1;0
03-05-21;23:11;21;94;1;1;0
03-05-21;23:41;21;94;1;1;0
