27-04-21;00:02;21;73;1;1;0
27-04-21;00:32;21;76;1;1;0
27-04-21;01:02;20;76;1;1;0
27-04-21;01:32;20;81;1;1;0
27-04-21;02:02;20;80;1;1;0
27-04-21;02:32;20;80;1;1;0
27-04-21;03:02;19;78;1;1;0
27-04-21;03:32;19;74;1;1;0
27-04-21;04:02;19;72;1;1;0
27-04-21;04:32;17;79;1;1;0
27-04-21;05:02;15;91;0;0;0
27-04-21;05:32;14;90;0;0;0
27-04-21;06:02;14;91;0;0;0
27-04-21;06:32;14;91;0;0;0
27-04-21;07:02;13;91;0;0;0
27-04-21;07:32;14;91;0;0;0
27-04-21;08:02;14;91;0;0;1
27-04-21;08:32;14;91;0;0;1
27-04-21;09:02;15;91;0;0;1
27-04-21;09:32;16;92;0;0;1
27-04-21;10:02;17;92;0;1;1
27-04-21;10:32;18;93;1;1;1
27-04-21;11:02;19;88;1;1;1
27-04-21;11:32;20;81;1;1;1
27-04-21;12:02;21;81;1;1;1
27-04-21;12:32;21;76;1;1;1
27-04-21;13:02;22;71;1;1;1
27-04-21;13:32;23;67;1;1;1
27-04-21;14:02;23;64;1;1;1
27-04-21;14:32;23;69;1;1;1
27-04-21;15:02;23;70;1;1;1
27-04-21;15:32;23;67;1;1;1
27-04-21;16:02;23;64;1;1;1
27-04-21;16:32;23;68;1;1;1
27-04-21;17:02;23;71;1;1;1
27-04-21;17:32;22;79;1;1;1
27-04-21;18:02;21;81;1;1;1
27-04-21;18:32;20;86;1;1;1
27-04-21;19:02;21;87;1;1;1
27-04-21;19:32;22;86;1;1;1
27-04-21;20:02;22;83;1;1;0
27-04-21;20:32;21;86;1;1;0
27-04-21;21:02;20;86;1;1;0
27-04-21;21:32;21;87;1;1;0
27-04-21;22:02;21;87;1;1;0
27-04-21;22:32;21;88;1;1;0
27-04-21;23:02;21;87;1;1;0
27-04-21;23:32;21;87;1;1;0
