24-04-21;09:33;18;93;0;0;1
24-04-21;10:03;19;93;1;0;1
24-04-21;10:33;19;93;1;0;1
24-04-21;11:03;20;93;1;0;1
24-04-21;11:33;20;93;1;0;1
24-04-21;12:03;20;86;1;0;1
24-04-21;12:33;21;83;1;0;1
24-04-21;13:03;21;82;1;0;1
24-04-21;13:33;24;69;1;0;1
24-04-21;14:03;23;80;1;0;1
24-04-21;14:33;24;68;1;0;1
24-04-21;15:03;25;63;1;0;1
24-04-21;15:33;24;61;1;0;1
24-04-21;16:03;23;64;1;0;1
24-04-21;16:33;23;69;1;0;1
24-04-21;17:03;23;66;1;0;1
24-04-21;17:33;23;67;1;0;1
24-04-21;18:03;22;70;1;0;1
24-04-21;18:33;22;70;1;0;1
24-04-21;19:03;21;71;1;0;1
24-04-21;19:33;21;75;0;0;1
24-04-21;20:03;21;76;1;0;0
24-04-21;20:33;20;79;1;0;0
24-04-21;21:03;19;83;1;0;0
24-04-21;21:33;19;86;1;0;0
24-04-21;22:03;19;87;1;0;0
24-04-21;22:33;19;90;1;0;0
24-04-21;23:03;18;92;1;0;0
24-04-21;23:33;18;93;1;0;0
25-04-21;00:04;19;91;1;0;0
25-04-21;00:34;20;89;1;0;0
25-04-21;01:04;20;87;1;0;0
25-04-21;01:34;21;87;1;0;0
25-04-21;02:04;21;86;1;0;0
25-04-21;02:34;21;85;1;0;0
25-04-21;03:04;21;86;1;0;0
